1.41499,-0.00253153+1i*(0.00134769),0.000345288+1i*(0.00129852),-1.12121e-06+1i*(-1.40982e-06),-6.18179e-08+1i*(-1.46394e-08),-0.00613148+1i*(0.0017199),1.94872e-08+1i*(-2.15831e-08),1.09057e-06+1i*(-8.30754e-07),-3.91825e-06+1i*(1.79092e-06),0.00668406+1i*(3.18441e-05),
1.46497,-0.00253153+1i*(0.00139538),0.000372479+1i*(0.00133576),-1.12706e-06+1i*(-1.50023e-06),-6.64895e-08+1i*(-1.61682e-08),-0.00609663+1i*(0.00176941),2.17199e-08+1i*(-2.53333e-08),1.15058e-06+1i*(-9.16074e-07),-4.15221e-06+1i*(1.96845e-06),0.0066865+1i*(3.48931e-05),
1.51672,-0.00253154+1i*(0.00144476),0.000401251+1i*(0.00137349),-1.12764e-06+1i*(-1.60232e-06),-7.15264e-08+1i*(-1.78516e-08),-0.00605976+1i*(0.00181959),2.41256e-08+1i*(-2.97001e-08),1.21244e-06+1i*(-1.00974e-06),-4.39691e-06+1i*(2.16226e-06),0.00668928+1i*(3.8199e-05),
1.57029,-0.00253154+1i*(0.00149589),0.000431673+1i*(0.00141166),-1.12204e-06+1i*(-1.71806e-06),-7.69586e-08+1i*(-1.97047e-08),-0.00602079+1i*(0.00187039),2.66983e-08+1i*(-3.47769e-08),1.27597e-06+1i*(-1.11249e-06),-4.6524e-06+1i*(2.37362e-06),0.00669244+1i*(4.17769e-05),
1.62576,-0.00253155+1i*(0.00154885),0.000463811+1i*(0.00145022),-1.10929e-06+1i*(-1.84978e-06),-8.28182e-08+1i*(-2.17436e-08),-0.00597963+1i*(0.00192172),2.94252e-08+1i*(-4.0669e-08),1.34094e-06+1i*(-1.22513e-06),-4.91869e-06+1i*(2.60387e-06),0.00669602+1i*(4.56414e-05),
1.68318,-0.00253156+1i*(0.00160368),0.000497729+1i*(0.00148909),-1.08833e-06+1i*(-2.0002e-06),-8.91403e-08+1i*(-2.39862e-08),-0.0059362+1i*(0.0019735),3.22853e-08+1i*(-4.74951e-08),1.40707e-06+1i*(-1.34852e-06),-5.19571e-06+1i*(2.85442e-06),0.00670008+1i*(4.98066e-05),
1.74263,-0.00253156+1i*(0.00166047),0.000533492+1i*(0.0015282),-1.05806e-06+1i*(-2.17247e-06),-9.59628e-08+1i*(-2.64517e-08),-0.00589043+1i*(0.00202564),3.52471e-08+1i*(-5.53884e-08),1.47402e-06+1i*(-1.48358e-06),-5.48332e-06+1i*(3.12671e-06),0.00670468+1i*(5.42854e-05),
1.80419,-0.00253157+1i*(0.00171928),0.000571161+1i*(0.00156749),-1.0173e-06+1i*(-2.37028e-06),-1.03327e-07+1i*(-2.91611e-08),-0.00584223+1i*(0.00207804),3.82661e-08+1i*(-6.44971e-08),1.54137e-06+1i*(-1.63127e-06),-5.78129e-06+1i*(3.42228e-06),0.00670988+1i*(5.90887e-05),
1.86791,-0.00253158+1i*(0.00178019),0.000610795+1i*(0.00160685),-9.64856e-07+1i*(-2.59791e-06),-1.11277e-07+1i*(-3.21373e-08),-0.00579153+1i*(0.00213059),4.1282e-08+1i*(-7.49861e-08),1.60862e-06+1i*(-1.79265e-06),-6.0893e-06+1i*(3.74268e-06),0.00671576+1i*(6.42255e-05),
1.93389,-0.00253159+1i*(0.00184326),0.00065245+1i*(0.0016462),-8.99523e-07+1i*(-2.8603e-06),-1.19862e-07+1i*(-3.54052e-08),-0.00573828+1i*(0.00218316),4.4215e-08+1i*(-8.70371e-08),1.67521e-06+1i*(-1.9688e-06),-6.40691e-06+1i*(4.08954e-06),0.0067224+1i*(6.97018e-05),
2.0022,-0.0025316+1i*(0.00190859),0.000696176+1i*(0.00168543),-8.20126e-07+1i*(-3.16319e-06),-1.29133e-07+1i*(-3.89919e-08),-0.00568239+1i*(0.00223563),4.69621e-08+1i*(-1.0085e-07),1.74045e-06+1i*(-2.16091e-06),-6.73358e-06+1i*(4.46449e-06),0.0067299+1i*(7.55197e-05),
2.07292,-0.00253161+1i*(0.00197625),0.000742019+1i*(0.00172444),-7.25566e-07+1i*(-3.51318e-06),-1.39148e-07+1i*(-4.29269e-08),-0.00562383+1i*(0.00228787),4.93925e-08+1i*(-1.16641e-07),1.80356e-06+1i*(-2.37019e-06),-7.06866e-06+1i*(4.86921e-06),0.00673834+1i*(8.16765e-05),
2.14614,-0.00253163+1i*(0.00204632),0.00079002+1i*(0.00176312),-6.14883e-07+1i*(-3.91788e-06),-1.49967e-07+1i*(-4.72422e-08),-0.00556255+1i*(0.00233972),5.13427e-08+1i*(-1.34645e-07),1.86362e-06+1i*(-2.59794e-06),-7.41137e-06+1i*(5.30539e-06),0.00674784+1i*(8.81638e-05),
2.22195,-0.00253164+1i*(0.0021189),0.000840209+1i*(0.00180134),-4.87332e-07+1i*(-4.38601e-06),-1.61657e-07+1i*(-5.1973e-08),-0.0054985+1i*(0.00239102),5.26105e-08+1i*(-1.55113e-07),1.91961e-06+1i*(-2.84552e-06),-7.76081e-06+1i*(5.77472e-06),0.00675852+1i*(9.49659e-05),
