4240,9.30666e-08+1i*(-0.000111417),0+1i*(0),0+1i*(0),-1.86133e-07+1i*(0.000222835),0+1i*(0),0+1i*(0),0+1i*(0),9.30666e-08+1i*(-0.000111417),0+1i*(0),0+1i*(0),-1.86133e-07+1i*(0.000222835),0+1i*(0),0+1i*(0),0+1i*(0),9.30666e-08+1i*(-0.000111417),0+1i*(0),0+1i*(0),-1.86133e-07+1i*(0.000222835),-1.86133e-07+1i*(0.000222835),0+1i*(0),0+1i*(0),3.72266e-07+1i*(-0.00044567),0+1i*(0),0+1i*(0),0+1i*(0),-1.86133e-07+1i*(0.000222835),0+1i*(0),0+1i*(0),3.72266e-07+1i*(-0.00044567),0+1i*(0),0+1i*(0),0+1i*(0),-1.86133e-07+1i*(0.000222835),0+1i*(0),0+1i*(0),3.72266e-07+1i*(-0.00044567),
4250,9.26291e-08+1i*(-0.000111155),0+1i*(0),0+1i*(0),-1.85258e-07+1i*(0.00022231),0+1i*(0),0+1i*(0),0+1i*(0),9.26291e-08+1i*(-0.000111155),0+1i*(0),0+1i*(0),-1.85258e-07+1i*(0.00022231),0+1i*(0),0+1i*(0),0+1i*(0),9.26291e-08+1i*(-0.000111155),0+1i*(0),0+1i*(0),-1.85258e-07+1i*(0.00022231),-1.85258e-07+1i*(0.00022231),0+1i*(0),0+1i*(0),3.70517e-07+1i*(-0.000444621),0+1i*(0),0+1i*(0),0+1i*(0),-1.85258e-07+1i*(0.00022231),0+1i*(0),0+1i*(0),3.70517e-07+1i*(-0.000444621),0+1i*(0),0+1i*(0),0+1i*(0),-1.85258e-07+1i*(0.00022231),0+1i*(0),0+1i*(0),3.70517e-07+1i*(-0.000444621),
4260,9.21948e-08+1i*(-0.000110894),0+1i*(0),0+1i*(0),-1.8439e-07+1i*(0.000221789),0+1i*(0),0+1i*(0),0+1i*(0),9.21948e-08+1i*(-0.000110894),0+1i*(0),0+1i*(0),-1.8439e-07+1i*(0.000221789),0+1i*(0),0+1i*(0),0+1i*(0),9.21948e-08+1i*(-0.000110894),0+1i*(0),0+1i*(0),-1.8439e-07+1i*(0.000221789),-1.8439e-07+1i*(0.000221789),0+1i*(0),0+1i*(0),3.68779e-07+1i*(-0.000443577),0+1i*(0),0+1i*(0),0+1i*(0),-1.8439e-07+1i*(0.000221789),0+1i*(0),0+1i*(0),3.68779e-07+1i*(-0.000443577),0+1i*(0),0+1i*(0),0+1i*(0),-1.8439e-07+1i*(0.000221789),0+1i*(0),0+1i*(0),3.68779e-07+1i*(-0.000443577),
4270,9.17634e-08+1i*(-0.000110635),0+1i*(0),0+1i*(0),-1.83527e-07+1i*(0.000221269),0+1i*(0),0+1i*(0),0+1i*(0),9.17634e-08+1i*(-0.000110635),0+1i*(0),0+1i*(0),-1.83527e-07+1i*(0.000221269),0+1i*(0),0+1i*(0),0+1i*(0),9.17634e-08+1i*(-0.000110635),0+1i*(0),0+1i*(0),-1.83527e-07+1i*(0.000221269),-1.83527e-07+1i*(0.000221269),0+1i*(0),0+1i*(0),3.67054e-07+1i*(-0.000442538),0+1i*(0),0+1i*(0),0+1i*(0),-1.83527e-07+1i*(0.000221269),0+1i*(0),0+1i*(0),3.67054e-07+1i*(-0.000442538),0+1i*(0),0+1i*(0),0+1i*(0),-1.83527e-07+1i*(0.000221269),0+1i*(0),0+1i*(0),3.67054e-07+1i*(-0.000442538),
4280,9.13351e-08+1i*(-0.000110376),0+1i*(0),0+1i*(0),-1.8267e-07+1i*(0.000220752),0+1i*(0),0+1i*(0),0+1i*(0),9.13351e-08+1i*(-0.000110376),0+1i*(0),0+1i*(0),-1.8267e-07+1i*(0.000220752),0+1i*(0),0+1i*(0),0+1i*(0),9.13351e-08+1i*(-0.000110376),0+1i*(0),0+1i*(0),-1.8267e-07+1i*(0.000220752),-1.8267e-07+1i*(0.000220752),0+1i*(0),0+1i*(0),3.65341e-07+1i*(-0.000441504),0+1i*(0),0+1i*(0),0+1i*(0),-1.8267e-07+1i*(0.000220752),0+1i*(0),0+1i*(0),3.65341e-07+1i*(-0.000441504),0+1i*(0),0+1i*(0),0+1i*(0),-1.8267e-07+1i*(0.000220752),0+1i*(0),0+1i*(0),3.65341e-07+1i*(-0.000441504),
4290,9.09098e-08+1i*(-0.000110119),0+1i*(0),0+1i*(0),-1.8182e-07+1i*(0.000220238),0+1i*(0),0+1i*(0),0+1i*(0),9.09098e-08+1i*(-0.000110119),0+1i*(0),0+1i*(0),-1.8182e-07+1i*(0.000220238),0+1i*(0),0+1i*(0),0+1i*(0),9.09098e-08+1i*(-0.000110119),0+1i*(0),0+1i*(0),-1.8182e-07+1i*(0.000220238),-1.8182e-07+1i*(0.000220238),0+1i*(0),0+1i*(0),3.63639e-07+1i*(-0.000440475),0+1i*(0),0+1i*(0),0+1i*(0),-1.8182e-07+1i*(0.000220238),0+1i*(0),0+1i*(0),3.63639e-07+1i*(-0.000440475),0+1i*(0),0+1i*(0),0+1i*(0),-1.8182e-07+1i*(0.000220238),0+1i*(0),0+1i*(0),3.63639e-07+1i*(-0.000440475),
4300,9.04875e-08+1i*(-0.000109863),0+1i*(0),0+1i*(0),-1.80975e-07+1i*(0.000219725),0+1i*(0),0+1i*(0),0+1i*(0),9.04875e-08+1i*(-0.000109863),0+1i*(0),0+1i*(0),-1.80975e-07+1i*(0.000219725),0+1i*(0),0+1i*(0),0+1i*(0),9.04875e-08+1i*(-0.000109863),0+1i*(0),0+1i*(0),-1.80975e-07+1i*(0.000219725),-1.80975e-07+1i*(0.000219725),0+1i*(0),0+1i*(0),3.6195e-07+1i*(-0.000439451),0+1i*(0),0+1i*(0),0+1i*(0),-1.80975e-07+1i*(0.000219725),0+1i*(0),0+1i*(0),3.6195e-07+1i*(-0.000439451),0+1i*(0),0+1i*(0),0+1i*(0),-1.80975e-07+1i*(0.000219725),0+1i*(0),0+1i*(0),3.6195e-07+1i*(-0.000439451),
4310,9.00681e-08+1i*(-0.000109608),0+1i*(0),0+1i*(0),-1.80136e-07+1i*(0.000219216),0+1i*(0),0+1i*(0),0+1i*(0),9.00681e-08+1i*(-0.000109608),0+1i*(0),0+1i*(0),-1.80136e-07+1i*(0.000219216),0+1i*(0),0+1i*(0),0+1i*(0),9.00681e-08+1i*(-0.000109608),0+1i*(0),0+1i*(0),-1.80136e-07+1i*(0.000219216),-1.80136e-07+1i*(0.000219216),0+1i*(0),0+1i*(0),3.60272e-07+1i*(-0.000438431),0+1i*(0),0+1i*(0),0+1i*(0),-1.80136e-07+1i*(0.000219216),0+1i*(0),0+1i*(0),3.60272e-07+1i*(-0.000438431),0+1i*(0),0+1i*(0),0+1i*(0),-1.80136e-07+1i*(0.000219216),0+1i*(0),0+1i*(0),3.60272e-07+1i*(-0.000438431),
4320,8.96516e-08+1i*(-0.000109354),0+1i*(0),0+1i*(0),-1.79303e-07+1i*(0.000218708),0+1i*(0),0+1i*(0),0+1i*(0),8.96516e-08+1i*(-0.000109354),0+1i*(0),0+1i*(0),-1.79303e-07+1i*(0.000218708),0+1i*(0),0+1i*(0),0+1i*(0),8.96516e-08+1i*(-0.000109354),0+1i*(0),0+1i*(0),-1.79303e-07+1i*(0.000218708),-1.79303e-07+1i*(0.000218708),0+1i*(0),0+1i*(0),3.58606e-07+1i*(-0.000437416),0+1i*(0),0+1i*(0),0+1i*(0),-1.79303e-07+1i*(0.000218708),0+1i*(0),0+1i*(0),3.58606e-07+1i*(-0.000437416),0+1i*(0),0+1i*(0),0+1i*(0),-1.79303e-07+1i*(0.000218708),0+1i*(0),0+1i*(0),3.58606e-07+1i*(-0.000437416),
4330,8.9238e-08+1i*(-0.000109102),0+1i*(0),0+1i*(0),-1.78476e-07+1i*(0.000218203),0+1i*(0),0+1i*(0),0+1i*(0),8.9238e-08+1i*(-0.000109102),0+1i*(0),0+1i*(0),-1.78476e-07+1i*(0.000218203),0+1i*(0),0+1i*(0),0+1i*(0),8.9238e-08+1i*(-0.000109102),0+1i*(0),0+1i*(0),-1.78476e-07+1i*(0.000218203),-1.78476e-07+1i*(0.000218203),0+1i*(0),0+1i*(0),3.56952e-07+1i*(-0.000436406),0+1i*(0),0+1i*(0),0+1i*(0),-1.78476e-07+1i*(0.000218203),0+1i*(0),0+1i*(0),3.56952e-07+1i*(-0.000436406),0+1i*(0),0+1i*(0),0+1i*(0),-1.78476e-07+1i*(0.000218203),0+1i*(0),0+1i*(0),3.56952e-07+1i*(-0.000436406),
4340,8.88272e-08+1i*(-0.00010885),0+1i*(0),0+1i*(0),-1.77654e-07+1i*(0.0002177),0+1i*(0),0+1i*(0),0+1i*(0),8.88272e-08+1i*(-0.00010885),0+1i*(0),0+1i*(0),-1.77654e-07+1i*(0.0002177),0+1i*(0),0+1i*(0),0+1i*(0),8.88272e-08+1i*(-0.00010885),0+1i*(0),0+1i*(0),-1.77654e-07+1i*(0.0002177),-1.77654e-07+1i*(0.0002177),0+1i*(0),0+1i*(0),3.55309e-07+1i*(-0.000435401),0+1i*(0),0+1i*(0),0+1i*(0),-1.77654e-07+1i*(0.0002177),0+1i*(0),0+1i*(0),3.55309e-07+1i*(-0.000435401),0+1i*(0),0+1i*(0),0+1i*(0),-1.77654e-07+1i*(0.0002177),0+1i*(0),0+1i*(0),3.55309e-07+1i*(-0.000435401),
4350,8.84193e-08+1i*(-0.0001086),0+1i*(0),0+1i*(0),-1.76839e-07+1i*(0.0002172),0+1i*(0),0+1i*(0),0+1i*(0),8.84193e-08+1i*(-0.0001086),0+1i*(0),0+1i*(0),-1.76839e-07+1i*(0.0002172),0+1i*(0),0+1i*(0),0+1i*(0),8.84193e-08+1i*(-0.0001086),0+1i*(0),0+1i*(0),-1.76839e-07+1i*(0.0002172),-1.76839e-07+1i*(0.0002172),0+1i*(0),0+1i*(0),3.53677e-07+1i*(-0.0004344),0+1i*(0),0+1i*(0),0+1i*(0),-1.76839e-07+1i*(0.0002172),0+1i*(0),0+1i*(0),3.53677e-07+1i*(-0.0004344),0+1i*(0),0+1i*(0),0+1i*(0),-1.76839e-07+1i*(0.0002172),0+1i*(0),0+1i*(0),3.53677e-07+1i*(-0.0004344),
4360,8.80141e-08+1i*(-0.000108351),0+1i*(0),0+1i*(0),-1.76028e-07+1i*(0.000216702),0+1i*(0),0+1i*(0),0+1i*(0),8.80141e-08+1i*(-0.000108351),0+1i*(0),0+1i*(0),-1.76028e-07+1i*(0.000216702),0+1i*(0),0+1i*(0),0+1i*(0),8.80141e-08+1i*(-0.000108351),0+1i*(0),0+1i*(0),-1.76028e-07+1i*(0.000216702),-1.76028e-07+1i*(0.000216702),0+1i*(0),0+1i*(0),3.52057e-07+1i*(-0.000433403),0+1i*(0),0+1i*(0),0+1i*(0),-1.76028e-07+1i*(0.000216702),0+1i*(0),0+1i*(0),3.52057e-07+1i*(-0.000433403),0+1i*(0),0+1i*(0),0+1i*(0),-1.76028e-07+1i*(0.000216702),0+1i*(0),0+1i*(0),3.52057e-07+1i*(-0.000433403),
4370,8.76118e-08+1i*(-0.000108103),0+1i*(0),0+1i*(0),-1.75224e-07+1i*(0.000216206),0+1i*(0),0+1i*(0),0+1i*(0),8.76118e-08+1i*(-0.000108103),0+1i*(0),0+1i*(0),-1.75224e-07+1i*(0.000216206),0+1i*(0),0+1i*(0),0+1i*(0),8.76118e-08+1i*(-0.000108103),0+1i*(0),0+1i*(0),-1.75224e-07+1i*(0.000216206),-1.75224e-07+1i*(0.000216206),0+1i*(0),0+1i*(0),3.50447e-07+1i*(-0.000432412),0+1i*(0),0+1i*(0),0+1i*(0),-1.75224e-07+1i*(0.000216206),0+1i*(0),0+1i*(0),3.50447e-07+1i*(-0.000432412),0+1i*(0),0+1i*(0),0+1i*(0),-1.75224e-07+1i*(0.000216206),0+1i*(0),0+1i*(0),3.50447e-07+1i*(-0.000432412),
4380,8.72122e-08+1i*(-0.000107856),0+1i*(0),0+1i*(0),-1.74424e-07+1i*(0.000215712),0+1i*(0),0+1i*(0),0+1i*(0),8.72122e-08+1i*(-0.000107856),0+1i*(0),0+1i*(0),-1.74424e-07+1i*(0.000215712),0+1i*(0),0+1i*(0),0+1i*(0),8.72122e-08+1i*(-0.000107856),0+1i*(0),0+1i*(0),-1.74424e-07+1i*(0.000215712),-1.74424e-07+1i*(0.000215712),0+1i*(0),0+1i*(0),3.48849e-07+1i*(-0.000431424),0+1i*(0),0+1i*(0),0+1i*(0),-1.74424e-07+1i*(0.000215712),0+1i*(0),0+1i*(0),3.48849e-07+1i*(-0.000431424),0+1i*(0),0+1i*(0),0+1i*(0),-1.74424e-07+1i*(0.000215712),0+1i*(0),0+1i*(0),3.48849e-07+1i*(-0.000431424),
4390,8.68153e-08+1i*(-0.00010761),0+1i*(0),0+1i*(0),-1.73631e-07+1i*(0.000215221),0+1i*(0),0+1i*(0),0+1i*(0),8.68153e-08+1i*(-0.00010761),0+1i*(0),0+1i*(0),-1.73631e-07+1i*(0.000215221),0+1i*(0),0+1i*(0),0+1i*(0),8.68153e-08+1i*(-0.00010761),0+1i*(0),0+1i*(0),-1.73631e-07+1i*(0.000215221),-1.73631e-07+1i*(0.000215221),0+1i*(0),0+1i*(0),3.47261e-07+1i*(-0.000430442),0+1i*(0),0+1i*(0),0+1i*(0),-1.73631e-07+1i*(0.000215221),0+1i*(0),0+1i*(0),3.47261e-07+1i*(-0.000430442),0+1i*(0),0+1i*(0),0+1i*(0),-1.73631e-07+1i*(0.000215221),0+1i*(0),0+1i*(0),3.47261e-07+1i*(-0.000430442),
4400,8.64212e-08+1i*(-0.000107366),0+1i*(0),0+1i*(0),-1.72842e-07+1i*(0.000214732),0+1i*(0),0+1i*(0),0+1i*(0),8.64212e-08+1i*(-0.000107366),0+1i*(0),0+1i*(0),-1.72842e-07+1i*(0.000214732),0+1i*(0),0+1i*(0),0+1i*(0),8.64212e-08+1i*(-0.000107366),0+1i*(0),0+1i*(0),-1.72842e-07+1i*(0.000214732),-1.72842e-07+1i*(0.000214732),0+1i*(0),0+1i*(0),3.45685e-07+1i*(-0.000429463),0+1i*(0),0+1i*(0),0+1i*(0),-1.72842e-07+1i*(0.000214732),0+1i*(0),0+1i*(0),3.45685e-07+1i*(-0.000429463),0+1i*(0),0+1i*(0),0+1i*(0),-1.72842e-07+1i*(0.000214732),0+1i*(0),0+1i*(0),3.45685e-07+1i*(-0.000429463),
4410,8.60297e-08+1i*(-0.000107122),0+1i*(0),0+1i*(0),-1.72059e-07+1i*(0.000214245),0+1i*(0),0+1i*(0),0+1i*(0),8.60297e-08+1i*(-0.000107122),0+1i*(0),0+1i*(0),-1.72059e-07+1i*(0.000214245),0+1i*(0),0+1i*(0),0+1i*(0),8.60297e-08+1i*(-0.000107122),0+1i*(0),0+1i*(0),-1.72059e-07+1i*(0.000214245),-1.72059e-07+1i*(0.000214245),0+1i*(0),0+1i*(0),3.44119e-07+1i*(-0.00042849),0+1i*(0),0+1i*(0),0+1i*(0),-1.72059e-07+1i*(0.000214245),0+1i*(0),0+1i*(0),3.44119e-07+1i*(-0.00042849),0+1i*(0),0+1i*(0),0+1i*(0),-1.72059e-07+1i*(0.000214245),0+1i*(0),0+1i*(0),3.44119e-07+1i*(-0.00042849),
4420,8.56408e-08+1i*(-0.00010688),0+1i*(0),0+1i*(0),-1.71282e-07+1i*(0.00021376),0+1i*(0),0+1i*(0),0+1i*(0),8.56408e-08+1i*(-0.00010688),0+1i*(0),0+1i*(0),-1.71282e-07+1i*(0.00021376),0+1i*(0),0+1i*(0),0+1i*(0),8.56408e-08+1i*(-0.00010688),0+1i*(0),0+1i*(0),-1.71282e-07+1i*(0.00021376),-1.71282e-07+1i*(0.00021376),0+1i*(0),0+1i*(0),3.42563e-07+1i*(-0.00042752),0+1i*(0),0+1i*(0),0+1i*(0),-1.71282e-07+1i*(0.00021376),0+1i*(0),0+1i*(0),3.42563e-07+1i*(-0.00042752),0+1i*(0),0+1i*(0),0+1i*(0),-1.71282e-07+1i*(0.00021376),0+1i*(0),0+1i*(0),3.42563e-07+1i*(-0.00042752),
4430,8.52546e-08+1i*(-0.000106639),0+1i*(0),0+1i*(0),-1.70509e-07+1i*(0.000213278),0+1i*(0),0+1i*(0),0+1i*(0),8.52546e-08+1i*(-0.000106639),0+1i*(0),0+1i*(0),-1.70509e-07+1i*(0.000213278),0+1i*(0),0+1i*(0),0+1i*(0),8.52546e-08+1i*(-0.000106639),0+1i*(0),0+1i*(0),-1.70509e-07+1i*(0.000213278),-1.70509e-07+1i*(0.000213278),0+1i*(0),0+1i*(0),3.41019e-07+1i*(-0.000426555),0+1i*(0),0+1i*(0),0+1i*(0),-1.70509e-07+1i*(0.000213278),0+1i*(0),0+1i*(0),3.41019e-07+1i*(-0.000426555),0+1i*(0),0+1i*(0),0+1i*(0),-1.70509e-07+1i*(0.000213278),0+1i*(0),0+1i*(0),3.41019e-07+1i*(-0.000426555),
4440,8.4871e-08+1i*(-0.000106399),0+1i*(0),0+1i*(0),-1.69742e-07+1i*(0.000212797),0+1i*(0),0+1i*(0),0+1i*(0),8.4871e-08+1i*(-0.000106399),0+1i*(0),0+1i*(0),-1.69742e-07+1i*(0.000212797),0+1i*(0),0+1i*(0),0+1i*(0),8.4871e-08+1i*(-0.000106399),0+1i*(0),0+1i*(0),-1.69742e-07+1i*(0.000212797),-1.69742e-07+1i*(0.000212797),0+1i*(0),0+1i*(0),3.39484e-07+1i*(-0.000425594),0+1i*(0),0+1i*(0),0+1i*(0),-1.69742e-07+1i*(0.000212797),0+1i*(0),0+1i*(0),3.39484e-07+1i*(-0.000425594),0+1i*(0),0+1i*(0),0+1i*(0),-1.69742e-07+1i*(0.000212797),0+1i*(0),0+1i*(0),3.39484e-07+1i*(-0.000425594),
4450,8.449e-08+1i*(-0.000106159),0+1i*(0),0+1i*(0),-1.6898e-07+1i*(0.000212319),0+1i*(0),0+1i*(0),0+1i*(0),8.449e-08+1i*(-0.000106159),0+1i*(0),0+1i*(0),-1.6898e-07+1i*(0.000212319),0+1i*(0),0+1i*(0),0+1i*(0),8.449e-08+1i*(-0.000106159),0+1i*(0),0+1i*(0),-1.6898e-07+1i*(0.000212319),-1.6898e-07+1i*(0.000212319),0+1i*(0),0+1i*(0),3.3796e-07+1i*(-0.000424638),0+1i*(0),0+1i*(0),0+1i*(0),-1.6898e-07+1i*(0.000212319),0+1i*(0),0+1i*(0),3.3796e-07+1i*(-0.000424638),0+1i*(0),0+1i*(0),0+1i*(0),-1.6898e-07+1i*(0.000212319),0+1i*(0),0+1i*(0),3.3796e-07+1i*(-0.000424638),
4460,8.41116e-08+1i*(-0.000105921),0+1i*(0),0+1i*(0),-1.68223e-07+1i*(0.000211843),0+1i*(0),0+1i*(0),0+1i*(0),8.41116e-08+1i*(-0.000105921),0+1i*(0),0+1i*(0),-1.68223e-07+1i*(0.000211843),0+1i*(0),0+1i*(0),0+1i*(0),8.41116e-08+1i*(-0.000105921),0+1i*(0),0+1i*(0),-1.68223e-07+1i*(0.000211843),-1.68223e-07+1i*(0.000211843),0+1i*(0),0+1i*(0),3.36446e-07+1i*(-0.000423686),0+1i*(0),0+1i*(0),0+1i*(0),-1.68223e-07+1i*(0.000211843),0+1i*(0),0+1i*(0),3.36446e-07+1i*(-0.000423686),0+1i*(0),0+1i*(0),0+1i*(0),-1.68223e-07+1i*(0.000211843),0+1i*(0),0+1i*(0),3.36446e-07+1i*(-0.000423686),
4470,8.37357e-08+1i*(-0.000105685),0+1i*(0),0+1i*(0),-1.67471e-07+1i*(0.000211369),0+1i*(0),0+1i*(0),0+1i*(0),8.37357e-08+1i*(-0.000105685),0+1i*(0),0+1i*(0),-1.67471e-07+1i*(0.000211369),0+1i*(0),0+1i*(0),0+1i*(0),8.37357e-08+1i*(-0.000105685),0+1i*(0),0+1i*(0),-1.67471e-07+1i*(0.000211369),-1.67471e-07+1i*(0.000211369),0+1i*(0),0+1i*(0),3.34943e-07+1i*(-0.000422738),0+1i*(0),0+1i*(0),0+1i*(0),-1.67471e-07+1i*(0.000211369),0+1i*(0),0+1i*(0),3.34943e-07+1i*(-0.000422738),0+1i*(0),0+1i*(0),0+1i*(0),-1.67471e-07+1i*(0.000211369),0+1i*(0),0+1i*(0),3.34943e-07+1i*(-0.000422738),
4480,8.33623e-08+1i*(-0.000105449),0+1i*(0),0+1i*(0),-1.66725e-07+1i*(0.000210897),0+1i*(0),0+1i*(0),0+1i*(0),8.33623e-08+1i*(-0.000105449),0+1i*(0),0+1i*(0),-1.66725e-07+1i*(0.000210897),0+1i*(0),0+1i*(0),0+1i*(0),8.33623e-08+1i*(-0.000105449),0+1i*(0),0+1i*(0),-1.66725e-07+1i*(0.000210897),-1.66725e-07+1i*(0.000210897),0+1i*(0),0+1i*(0),3.33449e-07+1i*(-0.000421794),0+1i*(0),0+1i*(0),0+1i*(0),-1.66725e-07+1i*(0.000210897),0+1i*(0),0+1i*(0),3.33449e-07+1i*(-0.000421794),0+1i*(0),0+1i*(0),0+1i*(0),-1.66725e-07+1i*(0.000210897),0+1i*(0),0+1i*(0),3.33449e-07+1i*(-0.000421794),
4490,8.29913e-08+1i*(-0.000105214),0+1i*(0),0+1i*(0),-1.65983e-07+1i*(0.000210428),0+1i*(0),0+1i*(0),0+1i*(0),8.29913e-08+1i*(-0.000105214),0+1i*(0),0+1i*(0),-1.65983e-07+1i*(0.000210428),0+1i*(0),0+1i*(0),0+1i*(0),8.29913e-08+1i*(-0.000105214),0+1i*(0),0+1i*(0),-1.65983e-07+1i*(0.000210428),-1.65983e-07+1i*(0.000210428),0+1i*(0),0+1i*(0),3.31965e-07+1i*(-0.000420855),0+1i*(0),0+1i*(0),0+1i*(0),-1.65983e-07+1i*(0.000210428),0+1i*(0),0+1i*(0),3.31965e-07+1i*(-0.000420855),0+1i*(0),0+1i*(0),0+1i*(0),-1.65983e-07+1i*(0.000210428),0+1i*(0),0+1i*(0),3.31965e-07+1i*(-0.000420855),
4500,8.26229e-08+1i*(-0.00010498),0+1i*(0),0+1i*(0),-1.65246e-07+1i*(0.00020996),0+1i*(0),0+1i*(0),0+1i*(0),8.26229e-08+1i*(-0.00010498),0+1i*(0),0+1i*(0),-1.65246e-07+1i*(0.00020996),0+1i*(0),0+1i*(0),0+1i*(0),8.26229e-08+1i*(-0.00010498),0+1i*(0),0+1i*(0),-1.65246e-07+1i*(0.00020996),-1.65246e-07+1i*(0.00020996),0+1i*(0),0+1i*(0),3.30492e-07+1i*(-0.00041992),0+1i*(0),0+1i*(0),0+1i*(0),-1.65246e-07+1i*(0.00020996),0+1i*(0),0+1i*(0),3.30492e-07+1i*(-0.00041992),0+1i*(0),0+1i*(0),0+1i*(0),-1.65246e-07+1i*(0.00020996),0+1i*(0),0+1i*(0),3.30492e-07+1i*(-0.00041992),
4510,8.22569e-08+1i*(-0.000104747),0+1i*(0),0+1i*(0),-1.64514e-07+1i*(0.000209494),0+1i*(0),0+1i*(0),0+1i*(0),8.22569e-08+1i*(-0.000104747),0+1i*(0),0+1i*(0),-1.64514e-07+1i*(0.000209494),0+1i*(0),0+1i*(0),0+1i*(0),8.22569e-08+1i*(-0.000104747),0+1i*(0),0+1i*(0),-1.64514e-07+1i*(0.000209494),-1.64514e-07+1i*(0.000209494),0+1i*(0),0+1i*(0),3.29028e-07+1i*(-0.000418989),0+1i*(0),0+1i*(0),0+1i*(0),-1.64514e-07+1i*(0.000209494),0+1i*(0),0+1i*(0),3.29028e-07+1i*(-0.000418989),0+1i*(0),0+1i*(0),0+1i*(0),-1.64514e-07+1i*(0.000209494),0+1i*(0),0+1i*(0),3.29028e-07+1i*(-0.000418989),
4520,8.18933e-08+1i*(-0.000104515),0+1i*(0),0+1i*(0),-1.63787e-07+1i*(0.000209031),0+1i*(0),0+1i*(0),0+1i*(0),8.18933e-08+1i*(-0.000104515),0+1i*(0),0+1i*(0),-1.63787e-07+1i*(0.000209031),0+1i*(0),0+1i*(0),0+1i*(0),8.18933e-08+1i*(-0.000104515),0+1i*(0),0+1i*(0),-1.63787e-07+1i*(0.000209031),-1.63787e-07+1i*(0.000209031),0+1i*(0),0+1i*(0),3.27573e-07+1i*(-0.000418062),0+1i*(0),0+1i*(0),0+1i*(0),-1.63787e-07+1i*(0.000209031),0+1i*(0),0+1i*(0),3.27573e-07+1i*(-0.000418062),0+1i*(0),0+1i*(0),0+1i*(0),-1.63787e-07+1i*(0.000209031),0+1i*(0),0+1i*(0),3.27573e-07+1i*(-0.000418062),
4530,8.15322e-08+1i*(-0.000104285),0+1i*(0),0+1i*(0),-1.63064e-07+1i*(0.000208569),0+1i*(0),0+1i*(0),0+1i*(0),8.15322e-08+1i*(-0.000104285),0+1i*(0),0+1i*(0),-1.63064e-07+1i*(0.000208569),0+1i*(0),0+1i*(0),0+1i*(0),8.15322e-08+1i*(-0.000104285),0+1i*(0),0+1i*(0),-1.63064e-07+1i*(0.000208569),-1.63064e-07+1i*(0.000208569),0+1i*(0),0+1i*(0),3.26129e-07+1i*(-0.000417139),0+1i*(0),0+1i*(0),0+1i*(0),-1.63064e-07+1i*(0.000208569),0+1i*(0),0+1i*(0),3.26129e-07+1i*(-0.000417139),0+1i*(0),0+1i*(0),0+1i*(0),-1.63064e-07+1i*(0.000208569),0+1i*(0),0+1i*(0),3.26129e-07+1i*(-0.000417139),
4540,8.11734e-08+1i*(-0.000104055),0+1i*(0),0+1i*(0),-1.62347e-07+1i*(0.00020811),0+1i*(0),0+1i*(0),0+1i*(0),8.11734e-08+1i*(-0.000104055),0+1i*(0),0+1i*(0),-1.62347e-07+1i*(0.00020811),0+1i*(0),0+1i*(0),0+1i*(0),8.11734e-08+1i*(-0.000104055),0+1i*(0),0+1i*(0),-1.62347e-07+1i*(0.00020811),-1.62347e-07+1i*(0.00020811),0+1i*(0),0+1i*(0),3.24694e-07+1i*(-0.00041622),0+1i*(0),0+1i*(0),0+1i*(0),-1.62347e-07+1i*(0.00020811),0+1i*(0),0+1i*(0),3.24694e-07+1i*(-0.00041622),0+1i*(0),0+1i*(0),0+1i*(0),-1.62347e-07+1i*(0.00020811),0+1i*(0),0+1i*(0),3.24694e-07+1i*(-0.00041622),
4550,8.0817e-08+1i*(-0.000103826),0+1i*(0),0+1i*(0),-1.61634e-07+1i*(0.000207653),0+1i*(0),0+1i*(0),0+1i*(0),8.0817e-08+1i*(-0.000103826),0+1i*(0),0+1i*(0),-1.61634e-07+1i*(0.000207653),0+1i*(0),0+1i*(0),0+1i*(0),8.0817e-08+1i*(-0.000103826),0+1i*(0),0+1i*(0),-1.61634e-07+1i*(0.000207653),-1.61634e-07+1i*(0.000207653),0+1i*(0),0+1i*(0),3.23268e-07+1i*(-0.000415305),0+1i*(0),0+1i*(0),0+1i*(0),-1.61634e-07+1i*(0.000207653),0+1i*(0),0+1i*(0),3.23268e-07+1i*(-0.000415305),0+1i*(0),0+1i*(0),0+1i*(0),-1.61634e-07+1i*(0.000207653),0+1i*(0),0+1i*(0),3.23268e-07+1i*(-0.000415305),
4560,8.04629e-08+1i*(-0.000103599),0+1i*(0),0+1i*(0),-1.60926e-07+1i*(0.000207197),0+1i*(0),0+1i*(0),0+1i*(0),8.04629e-08+1i*(-0.000103599),0+1i*(0),0+1i*(0),-1.60926e-07+1i*(0.000207197),0+1i*(0),0+1i*(0),0+1i*(0),8.04629e-08+1i*(-0.000103599),0+1i*(0),0+1i*(0),-1.60926e-07+1i*(0.000207197),-1.60926e-07+1i*(0.000207197),0+1i*(0),0+1i*(0),3.21852e-07+1i*(-0.000414395),0+1i*(0),0+1i*(0),0+1i*(0),-1.60926e-07+1i*(0.000207197),0+1i*(0),0+1i*(0),3.21852e-07+1i*(-0.000414395),0+1i*(0),0+1i*(0),0+1i*(0),-1.60926e-07+1i*(0.000207197),0+1i*(0),0+1i*(0),3.21852e-07+1i*(-0.000414395),
