1.2218,-0.00183137+1i*(-0.000630191),0.00453097+1i*(-0.00039709),0.000205352+1i*(-2.06144e-05),-6.72827e-06+1i*(1.1904e-06),0.00651436+1i*(-0.000996338),-9.04977e-07+1i*(1.37253e-07),-2.23826e-06+1i*(1.06476e-06),6.07502e-07+1i*(4.09971e-06),6.20552e-08+1i*(-0.000180523),
1.23027,-0.0018245+1i*(-0.000635214),0.00452979+1i*(-0.000397731),0.000205455+1i*(-2.06882e-05),-6.81886e-06+1i*(1.21479e-06),0.00651231+1i*(-0.00100288),-9.17232e-07+1i*(1.40068e-07),-2.27295e-06+1i*(1.0685e-06),6.22562e-07+1i*(4.12823e-06),6.27035e-08+1i*(-0.000181774),
1.2388,-0.00181754+1i*(-0.000640258),0.00452861+1i*(-0.000398383),0.00020556+1i*(-2.07626e-05),-6.91062e-06+1i*(1.23967e-06),0.00651023+1i*(-0.00100945),-9.29649e-07+1i*(1.42939e-07),-2.30812e-06+1i*(1.07223e-06),6.37842e-07+1i*(4.15688e-06),6.33601e-08+1i*(-0.000183034),
1.24738,-0.0018105+1i*(-0.000645324),0.00452743+1i*(-0.000399047),0.000205666+1i*(-2.08375e-05),-7.00358e-06+1i*(1.26505e-06),0.00650813+1i*(-0.00101606),-9.4223e-07+1i*(1.45868e-07),-2.34379e-06+1i*(1.07594e-06),6.53345e-07+1i*(4.18567e-06),6.40249e-08+1i*(-0.000184303),
1.25603,-0.00180337+1i*(-0.000650411),0.00452625+1i*(-0.000399722),0.000205775+1i*(-2.09131e-05),-7.09774e-06+1i*(1.29095e-06),0.00650599+1i*(-0.00102271),-9.54976e-07+1i*(1.48857e-07),-2.37997e-06+1i*(1.07962e-06),6.69073e-07+1i*(4.2146e-06),6.46982e-08+1i*(-0.00018558),
1.26474,-0.00179615+1i*(-0.00065552),0.00452508+1i*(-0.000400409),0.000205886+1i*(-2.09892e-05),-7.19312e-06+1i*(1.31736e-06),0.00650383+1i*(-0.0010294),-9.67889e-07+1i*(1.51905e-07),-2.41665e-06+1i*(1.08329e-06),6.85028e-07+1i*(4.24367e-06),6.53799e-08+1i*(-0.000186866),
1.2735,-0.00178884+1i*(-0.00066065),0.00452391+1i*(-0.000401107),0.000205999+1i*(-2.10658e-05),-7.28974e-06+1i*(1.34431e-06),0.00650164+1i*(-0.00103613),-9.80972e-07+1i*(1.55016e-07),-2.45385e-06+1i*(1.08694e-06),7.01214e-07+1i*(4.27288e-06),6.60703e-08+1i*(-0.000188161),
1.28233,-0.00178143+1i*(-0.000665801),0.00452274+1i*(-0.000401818),0.000206114+1i*(-2.11431e-05),-7.38761e-06+1i*(1.37181e-06),0.00649943+1i*(-0.0010429),-9.94227e-07+1i*(1.58189e-07),-2.49157e-06+1i*(1.09057e-06),7.17633e-07+1i*(4.30222e-06),6.67694e-08+1i*(-0.000189465),
1.29122,-0.00177394+1i*(-0.000670973),0.00452157+1i*(-0.00040254),0.000206231+1i*(-2.1221e-05),-7.48675e-06+1i*(1.39985e-06),0.00649718+1i*(-0.0010497),-1.00765e-06+1i*(1.61425e-07),-2.52982e-06+1i*(1.09417e-06),7.34288e-07+1i*(4.33171e-06),6.74774e-08+1i*(-0.000190778),
1.30017,-0.00176635+1i*(-0.000676167),0.0045204+1i*(-0.000403275),0.00020635+1i*(-2.12994e-05),-7.58717e-06+1i*(1.42846e-06),0.0064949+1i*(-0.00105654),-1.02126e-06+1i*(1.64728e-07),-2.56861e-06+1i*(1.09775e-06),7.51181e-07+1i*(4.36133e-06),6.81944e-08+1i*(-0.0001921),
1.30918,-0.00175867+1i*(-0.000681381),0.00451923+1i*(-0.000404021),0.000206471+1i*(-2.13784e-05),-7.68888e-06+1i*(1.45764e-06),0.0064926+1i*(-0.00106342),-1.03504e-06+1i*(1.68096e-07),-2.60794e-06+1i*(1.1013e-06),7.68315e-07+1i*(4.39109e-06),6.89206e-08+1i*(-0.000193431),
1.31826,-0.00175089+1i*(-0.000686615),0.00451807+1i*(-0.00040478),0.000206595+1i*(-2.1458e-05),-7.79191e-06+1i*(1.48741e-06),0.00649026+1i*(-0.00107035),-1.049e-06+1i*(1.71532e-07),-2.64783e-06+1i*(1.10483e-06),7.85693e-07+1i*(4.42098e-06),6.9656e-08+1i*(-0.000194772),
1.32739,-0.00174301+1i*(-0.000691871),0.0045169+1i*(-0.000405552),0.00020672+1i*(-2.15382e-05),-7.89626e-06+1i*(1.51778e-06),0.0064879+1i*(-0.0010773),-1.06315e-06+1i*(1.75038e-07),-2.68827e-06+1i*(1.10833e-06),8.03317e-07+1i*(4.45102e-06),7.04007e-08+1i*(-0.000196122),
1.3366,-0.00173504+1i*(-0.000697147),0.00451574+1i*(-0.000406336),0.000206848+1i*(-2.1619e-05),-8.00195e-06+1i*(1.54876e-06),0.0064855+1i*(-0.0010843),-1.07748e-06+1i*(1.78614e-07),-2.72928e-06+1i*(1.11179e-06),8.21191e-07+1i*(4.48119e-06),7.1155e-08+1i*(-0.000197481),
1.34586,-0.00172696+1i*(-0.000702444),0.00451458+1i*(-0.000407133),0.000206978+1i*(-2.17004e-05),-8.109e-06+1i*(1.58036e-06),0.00648308+1i*(-0.00109134),-1.092e-06+1i*(1.82262e-07),-2.77087e-06+1i*(1.11523e-06),8.39317e-07+1i*(4.5115e-06),7.19189e-08+1i*(-0.000198849),
1.35519,-0.00171878+1i*(-0.000707761),0.00451341+1i*(-0.000407942),0.00020711+1i*(-2.17823e-05),-8.21743e-06+1i*(1.61259e-06),0.00648062+1i*(-0.00109842),-1.1067e-06+1i*(1.85982e-07),-2.81303e-06+1i*(1.11863e-06),8.57699e-07+1i*(4.54194e-06),7.26926e-08+1i*(-0.000200227),
1.36458,-0.00171049+1i*(-0.000713098),0.00451225+1i*(-0.000408764),0.000207245+1i*(-2.18649e-05),-8.32725e-06+1i*(1.64547e-06),0.00647813+1i*(-0.00110554),-1.1216e-06+1i*(1.89778e-07),-2.85578e-06+1i*(1.122e-06),8.76338e-07+1i*(4.57252e-06),7.34762e-08+1i*(-0.000201615),
1.37404,-0.0017021+1i*(-0.000718455),0.00451109+1i*(-0.000409599),0.000207382+1i*(-2.1948e-05),-8.43847e-06+1i*(1.67901e-06),0.00647561+1i*(-0.00111269),-1.13669e-06+1i*(1.9365e-07),-2.89914e-06+1i*(1.12534e-06),8.95239e-07+1i*(4.60323e-06),7.42698e-08+1i*(-0.000203012),
1.38357,-0.00169361+1i*(-0.000723832),0.00450993+1i*(-0.000410448),0.000207521+1i*(-2.20318e-05),-8.55112e-06+1i*(1.71321e-06),0.00647306+1i*(-0.00111989),-1.15198e-06+1i*(1.97599e-07),-2.94309e-06+1i*(1.12863e-06),9.14403e-07+1i*(4.63408e-06),7.50736e-08+1i*(-0.000204419),
1.39316,-0.001685+1i*(-0.000729229),0.00450877+1i*(-0.000411309),0.000207663+1i*(-2.21161e-05),-8.6652e-06+1i*(1.7481e-06),0.00647047+1i*(-0.00112712),-1.16746e-06+1i*(2.01628e-07),-2.98766e-06+1i*(1.13189e-06),9.33834e-07+1i*(4.66507e-06),7.58878e-08+1i*(-0.000205836),
1.40281,-0.00167629+1i*(-0.000734646),0.0045076+1i*(-0.000412184),0.000207807+1i*(-2.2201e-05),-8.78075e-06+1i*(1.78369e-06),0.00646785+1i*(-0.0011344),-1.18315e-06+1i*(2.05737e-07),-3.03285e-06+1i*(1.13511e-06),9.53535e-07+1i*(4.69619e-06),7.67124e-08+1i*(-0.000207262),
1.41254,-0.00166746+1i*(-0.000740082),0.00450644+1i*(-0.000413072),0.000207954+1i*(-2.22865e-05),-8.89776e-06+1i*(1.81999e-06),0.0064652+1i*(-0.00114171),-1.19904e-06+1i*(2.09928e-07),-3.07868e-06+1i*(1.13828e-06),9.73509e-07+1i*(4.72744e-06),7.75476e-08+1i*(-0.000208698),
1.42233,-0.00165852+1i*(-0.000745537),0.00450528+1i*(-0.000413973),0.000208102+1i*(-2.23727e-05),-9.01626e-06+1i*(1.85701e-06),0.00646252+1i*(-0.00114907),-1.21514e-06+1i*(2.14203e-07),-3.12514e-06+1i*(1.14141e-06),9.93759e-07+1i*(4.75883e-06),7.83936e-08+1i*(-0.000210144),
